Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend,cod_gpo_cliente,cod_clase_doc,cod_sector,cod_canal,cod_zona_ventas,cod_doc_comercial,cod_grp_vend,cod_ramo,cod_gr_material,cod_gr_articulo,cod_lista_precio,cod_tx_motivo,cod_cliente_fk,codigo_mat_fk,cod_vendedor_fk,cod_condicion_pago_fk,cod_moneda_fk,dim_cliente_id,dim_producto_id,dim_vendedor_id,dim_condicion_pago_id,dim_moneda_id,dim_gpo_cliente_id,dim_clase_doc_id,dim_sector_id,dim_canal_id,dim_zona_ventas_id,dim_doc_comercial_id,dim_grp_vend_id,dim_ramo_id,dim_gr_material_id,dim_gr_articulo_id,dim_lista_precio_id,dim_tx_motivo_id,batch_id,line_hash,quality_flags
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124151,Absorbentes,Venta Directa,20250521,Zona Andina,3000,SECUREZZA CLASSIC M REG (6x6),1,PAK,6,PAQ,"3414,78","3414,78","546,36","3961,14",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607318,1002056838,Securezza,6,Classic,KG,3024,,3024,Supermercado,PH-Protector Incont.,INCONTINENCIA,"94,8556",5,2025,36,36,"5,76","41,76",,50000626,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50000626,100026,NT15,VED,296,6,1,3,2,22,1,1,1,9,1,13,41,4,1,11,1,demo_ids_20260218,c5679f337f47cf03360d96f064a6b071,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124151,Cuidado Personal,Venta Directa,20250521,Zona Andina,3000,CHICCO TH ORIGINAL 48P,1,CS,20,PAQ,"3149,2","3149,2","503,87","3653,07",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607318,1002056838,Chicco,48,Original,KG,"5,18",,"5,18",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,"94,8556",5,2025,"33,2","33,2","5,31","38,51",,50000975,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50000975,100026,NT15,VED,296,5,1,3,2,22,1,2,1,9,1,13,41,3,3,11,1,demo_ids_20260218,33cfbe91641c60d377bffe741839a8b2,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124151,Cuidado Personal,Venta Directa,20250521,Zona Andina,3000,CHICCO ACEITE 220 ML,1,CS,10,ST,"5131,7","5131,7","821,09","5952,79",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607318,1002056838,Chicco,220,Original,KG,"1,82",,"1,82",Supermercado,PH-Aceite,HIGIENE PERSONAL,"94,8556",5,2025,"54,1","54,1","8,66","62,76",,50000971,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_FA814C815B,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50000971,100026,NT15,VED,296,80,1,3,2,22,1,2,1,9,1,13,41,14,2,11,1,demo_ids_20260218,698156fb07a2bf2b47188997df0e093f,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124151,Absorbentes,Venta Directa,20250521,Zona Andina,3000,CHICCO PAÑAL DE NIÑO XG REG (8X20),1,PAK,8,PAQ,"4310,24","4310,24","689,64","4999,88",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607318,1002056838,Chicco,20,Pañal Desechable,KG,2568,,2568,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"94,8556",5,2025,"45,44","45,44","7,27","52,71",,50000993,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50000993,100026,NT15,VED,296,28,1,3,2,22,1,1,1,9,1,13,41,15,7,11,1,demo_ids_20260218,2f7fb2c56b967a44e572e31fd1431390,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124151,Absorbentes,Venta Directa,20250521,Zona Andina,3000,CHICCO PAÑAL DE NIÑO M REG (8X20),1,PAK,8,PAQ,"3885,28","3885,28","621,64","4506,92",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607318,1002056838,Chicco,20,Pañal Desechable,KG,2472,,2472,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"94,8556",5,2025,"40,96","40,96","6,55","47,51",,50000990,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50000990,100026,NT15,VED,296,27,1,3,2,22,1,1,1,9,1,13,41,15,7,11,1,demo_ids_20260218,25afdd8a8ff34647359e66acaddeb7b1,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124152,Absorbentes,Venta Directa,20250521,Zona Andina,3000,FRIENDS PD MANZANILLA (12X40),1,PAK,12,PAQ,"2743,2","2743,2","438,91","3182,11",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607319,1002056838,Friends,40,Perfumado,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"94,8556",5,2025,"28,92","28,92","4,63","33,55",,50001110,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50001110,100026,NT15,VED,296,26,1,3,2,22,1,1,1,9,1,13,41,7,5,11,1,demo_ids_20260218,a9e730ef67ca86058b5190c24f1c6213,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124152,Absorbentes,Venta Directa,20250521,Zona Andina,3000,FRIENDS PD REGULAR S/P (12X60),1,PAK,12,PAQ,"3278,16","3278,16","524,5","3802,66",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607319,1002056838,Friends,60,Regular,KG,1800,,1800,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"94,8556",5,2025,"34,56","34,56","5,53","40,09",,50001107,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50001107,100026,NT15,VED,296,10,1,3,2,22,1,1,1,9,1,13,41,7,5,11,1,demo_ids_20260218,f41e994ea535419afe2afa60c65797a2,
COMERCIALIZADORA EL PAÑALAZO C.A.,Detal,Fact. Nac. Pharsana,6000124152,Absorbentes,Venta Directa,20250521,Zona Andina,3000,FRIENDS PD REGULAR S/P (12X40),1,PAK,12,PAQ,"2674,92","2674,92","427,99","3102,91",Factura,Crédito 15 Días,20250605,VED,NA,,GV. Ger. Reg. Occid.,PEDRO A. COLMENARES,00-0607319,1002056838,Friends,40,Regular,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"94,8556",5,2025,"28,2","28,2","4,51","32,71",,50001106,Detal,,10000295,30,1,X,02.07.2025 - 08:40:06,,,100026,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D2E2542E3C,DCO_4509257306,GRV_E3FC6829D6,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10000295,50001106,100026,NT15,VED,296,16,1,3,2,22,1,1,1,9,1,13,41,7,5,11,1,demo_ids_20260218,b7cfb78ea96404cb7224d7c2689a493b,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Absorbentes,Venta Directa,20250514,Zona Centro,3000,CHICCO PAÑAL DE NIÑO XXG REG (8X20),5,PAK,40,PAQ,"40,32","201,6","32,26","233,86",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,20,Pañal Desechable,KG,12840,,12840,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,0,5,2025,"40,32","201,6","32,26","233,86",,50001139,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10000297,50001139,100109,NT15,USD,298,29,16,3,1,23,1,1,1,11,1,18,41,15,7,12,1,demo_ids_20260218,a396aa62aaea3eeb20ef54a8e5327e08,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,AMY MOTAS DE ALGODON 50P,3,CS,36,PAQ,"21,84","65,52","10,48",76,Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Amy,50,Original,KG,"1,44",,"1,44",Supermercado,PH-Motas De Algodón,ALGODONES PT,0,5,2025,"21,84","65,52","10,48",76,,50000517,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_B5ACEE8C50,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10000297,50000517,100109,NT15,USD,298,35,16,3,1,23,1,2,1,11,1,18,41,6,4,12,1,demo_ids_20260218,87042d5c52eb15be653c8e769b7c5796,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO CREMA PROTECTORA 80G,1,CS,16,ST,"64,48","64,48","10,32","74,8",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,80,Original,KG,"1,28",,"1,28",Supermercado,PH-Crema Protectoras,HIGIENE PERSONAL,0,5,2025,"64,48","64,48","10,32","74,8",,50001002,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_4AD0AE3DFC,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000297,50001002,100109,NT15,USD,298,81,16,3,1,23,1,2,1,11,1,18,41,25,2,12,1,demo_ids_20260218,88377eeaea388318c3bfa69e6af24560,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,AMY HISOPOS 60 P,2,CS,96,PAQ,"43,2","86,4","13,82","100,22",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Amy,60,Original,KG,"1,296",,"1,296",Supermercado,PH-Hisopos,ALGODONES PT,0,5,2025,"43,2","86,4","13,82","100,22",,50000443,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_5BE241158E,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10000297,50000443,100109,NT15,USD,298,39,16,3,1,23,1,2,1,11,1,18,41,8,4,12,1,demo_ids_20260218,96f96818e1159453063bfb2e23e17fdc,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO COTONCITO 100 PZA,2,CS,64,PAQ,"35,84","71,68","11,47","83,15",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,100,Original,KG,"1,664",,"1,664",Supermercado,PH-Hisopos,ALGODONES PT,0,5,2025,"35,84","71,68","11,47","83,15",,50001023,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_5BE241158E,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10000297,50001023,100109,NT15,USD,298,33,16,3,1,23,1,2,1,11,1,18,41,8,4,12,1,demo_ids_20260218,1fe56e4baf8813e03635ccbf6aa917ad,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO TALCO 200 G,1,CS,24,ST,"106,56","106,56","17,05","123,61",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,200,Original,KG,"4,8",,"4,8",Supermercado,PH-Talco,HIGIENE PERSONAL,0,5,2025,"106,56","106,56","17,05","123,61",,50000969,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_25EE93678E,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000297,50000969,100109,NT15,USD,298,71,16,3,1,23,1,2,1,11,1,18,41,12,2,12,1,demo_ids_20260218,170c7eb06566c9f45f7e6350dfb63717,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO TALCO 100G,1,CS,24,ST,"60,24","60,24","9,64","69,88",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,100,Original,KG,"2,434",,"2,434",Supermercado,PH-Talco,HIGIENE PERSONAL,0,5,2025,"60,24","60,24","9,64","69,88",,50001045,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_25EE93678E,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000297,50001045,100109,NT15,USD,298,20,16,3,1,23,1,2,1,11,1,18,41,12,2,12,1,demo_ids_20260218,8705d8965711a3f746c890ec992502b7,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO KIT CHAMP ORG COLON COTON TH 100,1,CS,8,ST,"47,76","47,76","7,64","55,4",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,100,Original,KG,"5,2",,"5,2",Supermercado,PH- Kit Cosmética,HIGIENE PERSONAL,0,5,2025,"47,76","47,76","7,64","55,4",,50001075,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_0FDDA4DE84,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000297,50001075,100109,NT15,USD,298,49,16,3,1,23,1,2,1,11,1,18,41,17,2,12,1,demo_ids_20260218,7db56e8f716b1ba48fe25edef383fc27,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123635,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO KIT CHAMP MANZ COLON ACEI CR 200,1,CS,8,ST,"82,88","82,88","13,26","96,14",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606708,1002056521,Chicco,200,Original,KG,"4,4",,"4,4",Supermercado,PH- Kit Cosmética,HIGIENE PERSONAL,0,5,2025,"82,88","82,88","13,26","96,14",,50001073,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_0FDDA4DE84,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000297,50001073,100109,NT15,USD,298,37,16,3,1,23,1,2,1,11,1,18,41,17,2,12,1,demo_ids_20260218,6b7498e9b936435cde95976ad4898e00,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123636,Absorbentes,Venta Directa,20250514,Zona Centro,3000,CHICCO PAÑAL DE NIÑO XG REG (8X20),5,PAK,40,PAQ,"40,32","201,6","32,26","233,86",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606709,1002056521,Chicco,20,Pañal Desechable,KG,12840,,12840,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,0,5,2025,"40,32","201,6","32,26","233,86",,50000993,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10000297,50000993,100109,NT15,USD,298,28,16,3,1,23,1,1,1,11,1,18,41,15,7,12,1,demo_ids_20260218,dd35c24c074a98b467d76d3f88014b26,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123636,Absorbentes,Venta Directa,20250514,Zona Centro,3000,CHICCO PAÑAL DE NIÑO M REG (8X20),5,PAK,40,PAQ,"36,32","181,6","29,06","210,66",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606709,1002056521,Chicco,20,Pañal Desechable,KG,12360,,12360,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,0,5,2025,"36,32","181,6","29,06","210,66",,50000990,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10000297,50000990,100109,NT15,USD,298,27,16,3,1,23,1,1,1,11,1,18,41,15,7,12,1,demo_ids_20260218,83f593ee6e1d938aa9252a91cd0f0c36,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123636,Absorbentes,Venta Directa,20250514,Zona Centro,3000,SIEMPRE SECO PROTECTOR DE CAMA HB (4X20),5,PAK,20,PAQ,"35,16","175,8","28,13","203,93",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606709,1002056521,Siempre Seco,20,Protector de Cama,KG,13600,,13600,Supermercado,PH-Protector de Cama,INCONTINENCIA,0,5,2025,"35,16","175,8","28,13","203,93",,50000981,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_F444BABE37,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10000297,50000981,100109,NT15,USD,298,30,16,3,1,23,1,1,1,11,1,18,41,16,1,12,1,demo_ids_20260218,77fb50ef1b5281b2ca86145bde2d016e,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123636,Cuidado Personal,Venta Directa,20250514,Zona Centro,3000,CHICCO TH ORIGINAL 72P,5,CS,120,PAQ,"50,88","254,4","40,69","295,09",Factura,Crédito 15 Días,20250529,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606709,1002056521,Chicco,72,Original,KG,"47,76",,"47,76",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,0,5,2025,"50,88","254,4","40,69","295,09",,50000974,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10000297,50000974,100109,NT15,USD,298,19,16,3,1,23,1,2,1,11,1,18,41,3,3,12,1,demo_ids_20260218,37ad967c35b85e45677a6acbf52f14bf,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000123798,Cuidado Personal,Venta Directa,20250516,Zona Centro,3000,CHICCO TH ORIGINAL 48P,5,CS,100,PAQ,"29,4",147,"23,52","170,52",Factura,Crédito 15 Días,20250531,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0606889,1002056627,Chicco,48,Original,KG,"25,9",,"25,9",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,0,5,2025,"29,4",147,"23,52","170,52",,50000975,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10000297,50000975,100109,NT15,USD,298,5,16,3,1,23,1,2,1,11,1,18,41,3,3,12,1,demo_ids_20260218,29bf7547de0b817e4023425e367c7705,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,Fact. Nac. Pharsana,6000124665,Cuidado Personal,Venta Directa,20250529,Zona Centro,3000,AMY SEC TH 24P 99% AGUA,5,CS,240,PAQ,36,180,"28,8","208,8",Factura,Crédito 15 Días,20250613,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0607985,1002057235,Amy,24,Sec,KG,"36,96",,"36,96",Supermercado,PH-TH Travel Pack,TOALLAS HUMEDAS,0,5,2025,36,180,"28,8","208,8",,50001079,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,,,100109,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_19779DA001,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10000297,50001079,100109,NT15,USD,298,110,16,3,1,23,1,2,1,11,1,18,41,11,3,12,1,demo_ids_20260218,081d48aa67d0cdb23157ca624bd66a73,
"SUPERMERCADO LA CUMBRE, C.A.",Cadenas,N/C FI Pharsana,6200039228,Común,Venta Directa,20250523,Zona Centro,,NC DSCTO 2% PRONTO PAGO,0,,0,,0,"-31,34","-5,01","-36,35",Abono,Crédito 15 Días,20250607,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0607615,1013031549,Descuentos,,,KG,0,,0,Supermercado,Descuentos,,0,5,2025,0,"-31,34","-5,01","-36,35",,91000028,Cadenas,,10000297,10,1,X,02.07.2025 - 08:40:06,Z51,Dcto Comercial No aplicado En Factura,100109,GPC_E047C60D89,CLD_E9F8E5B9D9,SEC_1D17C54FE2,CAN_0C1F625266,ZVT_F39774DD76,DCO_6FB064483D,GRV_3CD2BB8FA7,RAM_EFB9E9D110,GRM_4B9A43F8FA,GRA_UNKNOWN,LPR_620A372838,TXM_E8B59A9916,10000297,91000028,100109,NT15,USD,298,87,16,3,1,23,2,3,1,11,2,18,41,9,6,12,6,demo_ids_20260218,c2494088be73573365c607383c497d93,
